"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULTIMA_ATUALIZACAO";"HH_ULTIMA_ATUALIZACAO"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611117";"1";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"136755,32";"26/08/2018";"14:24:46"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611124";"2";"12";"Casa";"#NULO#";"1200000,00";"31/08/2018";"16:18:28"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000620584";"1";"11";"Apartamento";"#NULO#";"840,00";"28/08/2018";"19:03:39"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000622566";"3";"13";"Terreno";"#NULO#";"5000,00";"30/08/2018";"13:30:03"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605116";"86";"14";"Terra nua";"UM IMOVEL RURAL DENOMINADO LAGES DO RIO DO OURO NO MUNICIPIO DE CORUMBA DE GOIAS-GO, COM AREA DE 8,0736HA";"4044,00";"28/08/2018";"10:10:00"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000610983";"16";"32";"Quotas ou quinhoes de capital";"#NULO#";"542700,00";"26/08/2018";"13:47:28"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605117";"70";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"AUTOMOVEL LOTUS MODELO ELAN ANO 1995 - PLACA CGM 2320";"63500,00";"28/08/2018";"10:11:29"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000610995";"1";"79";"Outros fundos";"#NULO#";"95000,00";"25/08/2018";"15:35:45"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000610996";"2";"61";"Deposito bancario em conta corrente no Pais";"SALDO CONTA CORRENTE BANCO DO BRASIL ";"1,00";"27/08/2018";"18:58:43"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611123";"4";"31";"Acoes (inclusive as provenientes de linha telefonica)";"#NULO#";"95000,00";"29/08/2018";"11:11:32"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611124";"1";"99";"OUTROS BENS E DIREITOS";"#NULO#";"10000,00";"31/08/2018";"16:18:28"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000622546";"9";"92";"Titulo de clube e assemelhado";"#NULO#";"11307,00";"30/08/2018";"11:26:36"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605118";"18";"14";"Terra nua";"#NULO#";"860000,00";"28/08/2018";"10:12:27"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611104";"4";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"1,00";"28/08/2018";"18:59:57"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611109";"3";"13";"Terreno";"#NULO#";"100000,00";"26/08/2018";"14:20:46"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000620587";"3";"12";"Casa";"#NULO#";"60000,00";"28/08/2018";"19:03:39"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000620381";"2";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"22000,00";"30/08/2018";"09:11:01"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000610981";"2";"32";"Quotas ou quinhoes de capital";"#NULO#";"560500,00";"28/08/2018";"10:15:35"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000610982";"28";"99";"OUTROS BENS E DIREITOS";"#NULO#";"267776,49";"26/08/2018";"13:44:57"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000610983";"1";"32";"Quotas ou quinhoes de capital";"#NULO#";"24000,00";"26/08/2018";"13:47:28"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605117";"27";"39";"Outras participacoes societarias";"COTAS DE PARTICIPACAO  DA FIRMA TOTAL PARTICIPACOES LTDA";"7000,00";"28/08/2018";"10:11:29"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605118";"17";"2";"Predio comercial";"#NULO#";"598962,94";"28/08/2018";"10:12:27"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611126";"3";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"12000,00";"28/08/2018";"18:20:46"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611120";"1";"12";"Casa";"#NULO#";"14900,00";"31/08/2018";"16:05:08"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000620588";"3";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"35000,00";"01/09/2018";"15:01:26"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605116";"90";"14";"Terra nua";"UM IMOVEL RURAL DENOMINADO PASTO GRANDE NO MUNICIPIO DE CORUMBA DE GOIAS-GO, COM AREA DE 48,40 HA";"18005,00";"28/08/2018";"10:10:00"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605116";"94";"14";"Terra nua";"UM IMOVEL RURAL DENOMINADO RETIRO-CERCADO E CONGONHA DOS ALVES NO MUNICIPIO DE CORUMBA DE GOIAS-GO, COM AREA DE 821,3400HA";"800000,00";"28/08/2018";"10:10:00"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605116";"104";"14";"Terra nua";"UM IMOVEL RURAL DENOMINADO SAO LUIZ NO MUNICIPIO DE CORUMBA DE GOIAS-GO, COM AREA DE 68,50HA";"565406,00";"28/08/2018";"10:10:00"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605116";"30";"14";"Terra nua";"PARTE DE UM IMOVEL RURAL SITO NO SITIO VARZEA GRANDE - LAVRAS DA MANGABEIRA/CE, COM 42, 1HA";"15468,83";"28/08/2018";"10:10:00"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000620576";"1";"41";"Caderneta de poupanca";"#NULO#";"3478,70";"20/08/2018";"17:30:05"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604745";"2";"12";"Casa";"IMOVEL SIT. TRAV. NOVA REPUBLICA - FATIMA";"20000,00";"28/08/2018";"18:57:24"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000622566";"1";"12";"Casa";"#NULO#";"150000,00";"30/08/2018";"13:30:03"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605103";"1";"11";"Apartamento";"SITUADO NA RUA CORONEL JOAO SILVEIRA, N. 1001, BL. 3, APTO 306, MESSEJANA, FORTALEZA-CE";"200000,00";"30/08/2018";"14:41:58"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604492";"31";"61";"Deposito bancario em conta corrente no Pais";"SALDO DE FUNDO DE INVESTIMENTOS - BANCO ORIGINAL";"9000,00";"22/08/2018";"18:46:11"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605084";"2";"12";"Casa";"UM IMOVEL LOCALIZADO NA RUA MANOEL BEZERRA DOS SANTOS, 101 - BOM jARDIM";"170000,00";"02/09/2018";"07:21:27"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605116";"23";"61";"Deposito bancario em conta corrente no Pais";"SALDO BANCO DO BRASIL S/A-AG/CONTA 4884-4/269005-5";"18451,13";"28/08/2018";"10:10:00"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611965";"1";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"55000,00";"31/08/2018";"10:27:39"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611222";"3";"11";"Apartamento";"#NULO#";"62000,00";"31/08/2018";"08:56:48"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601216";"5";"12";"Casa";"#NULO#";"49231,00";"20/08/2018";"13:10:28"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601216";"7";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"11392,56";"20/08/2018";"13:10:28"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601233";"4";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"1,00";"20/08/2018";"13:12:34"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611597";"24";"45";"Aplicacao de renda fixa (CDB, RDB e outros)";"#NULO#";"669,21";"25/08/2018";"18:28:21"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601218";"2";"63";"Dinheiro em especie - moeda nacional";"#NULO#";"20000,00";"21/08/2018";"10:37:47"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601220";"1";"12";"Casa";"#NULO#";"500000,00";"20/08/2018";"13:06:02"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601242";"1";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"77000,00";"28/08/2018";"12:01:16"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601277";"3";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"80000,00";"29/08/2018";"14:08:23"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601279";"1";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"217009,09";"27/08/2018";"13:29:21"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601284";"1";"12";"Casa";"#NULO#";"100000,00";"28/08/2018";"12:09:57"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601285";"3";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"22500,00";"28/08/2018";"12:03:29"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611580";"2";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"25710,13";"30/08/2018";"13:25:50"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611587";"5";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"42000,00";"23/08/2018";"17:10:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000627395";"5";"13";"Terreno";"#NULO#";"8286,86";"30/08/2018";"17:31:23"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611583";"10";"11";"Apartamento";"#NULO#";"111749,01";"26/08/2018";"17:10:09"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611587";"4";"12";"Casa";"#NULO#";"215000,00";"23/08/2018";"17:10:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601218";"1";"13";"Terreno";"#NULO#";"723,79";"21/08/2018";"10:37:47"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601268";"2";"12";"Casa";"#NULO#";"90000,00";"26/08/2018";"09:28:50"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601274";"5";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"1863,96";"24/08/2018";"07:24:56"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601275";"1";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"18000,00";"31/08/2018";"07:27:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601288";"1";"18";"Loja";"#NULO#";"30000,00";"20/08/2018";"15:58:27"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612565";"3";"61";"Deposito bancario em conta corrente no Pais";"DEPOSITO EM CONTA CORRENTE NO BANCO ITAU";"15223,05";"30/08/2018";"10:10:47"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611589";"4";"13";"Terreno";"#NULO#";"40000,00";"23/08/2018";"17:10:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611958";"7";"15";"Sala ou conjunto";"#NULO#";"30000,00";"31/08/2018";"10:27:39"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611597";"1";"11";"Apartamento";"#NULO#";"120000,00";"25/08/2018";"18:28:21"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611597";"33";"51";"Credito decorrente de emprestimo";"#NULO#";"530000,00";"25/08/2018";"18:28:21"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611597";"52";"52";"Credito decorrente de alienacao";"#NULO#";"407000,00";"25/08/2018";"18:28:21"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601245";"1";"12";"Casa";"#NULO#";"120000,00";"29/08/2018";"13:58:32"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601250";"2";"11";"Apartamento";"#NULO#";"250000,00";"26/08/2018";"09:36:33"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601265";"5";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"381,64";"01/09/2018";"13:59:50"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611574";"22";"19";"Outros bens imoveis";"#NULO#";"27758,91";"28/08/2018";"12:42:31"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601307";"8";"13";"Terreno";"#NULO#";"40000,00";"01/09/2018";"13:55:34"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601307";"11";"13";"Terreno";"#NULO#";"60000,00";"01/09/2018";"13:55:34"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601220";"2";"12";"Casa";"#NULO#";"400000,00";"20/08/2018";"13:06:02"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611222";"4";"13";"Terreno";"#NULO#";"165000,00";"31/08/2018";"08:56:48"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601215";"4";"97";"VGBL - Vida Gerador de Beneficio Livre";"#NULO#";"418000,00";"21/08/2018";"10:36:25"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611968";"4";"15";"Sala ou conjunto";"Duas Salas Comerciais em Fortaleza - Valor R$ 807.993,83.";"807993,83";"31/08/2018";"10:27:39"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611968";"19";"32";"Quotas ou quinhoes de capital";"Quotas de Capital na Empresa DRB Sistemas Informatizados e Servicos Tecnicos Ltd a , 2 5% do Capital Social - Valor R$ 1.250,00.";"1250,00";"31/08/2018";"10:27:39"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601216";"8";"95";"Consorcio nao contemplado";"#NULO#";"39586,42";"20/08/2018";"13:10:28"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601268";"1";"12";"Casa";"#NULO#";"120000,00";"26/08/2018";"09:28:50"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601274";"3";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"35000,00";"24/08/2018";"07:24:56"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601284";"3";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"60000,00";"28/08/2018";"12:09:57"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601307";"38";"13";"Terreno";"#NULO#";"25000,00";"01/09/2018";"13:55:34"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601307";"42";"32";"Quotas ou quinhoes de capital";"#NULO#";"52096,54";"01/09/2018";"13:55:34"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601233";"5";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"75000,00";"20/08/2018";"13:12:34"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601265";"4";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"3950,00";"01/09/2018";"13:59:50"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601215";"5";"13";"Terreno";"#NULO#";"91666,66";"21/08/2018";"10:36:25"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601251";"1";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"30000,00";"26/08/2018";"09:27:52"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601256";"1";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"22000,00";"22/08/2018";"18:03:00"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601279";"10";"63";"Dinheiro em especie - moeda nacional";"#NULO#";"60000,00";"27/08/2018";"13:29:21"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601307";"23";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"57843,00";"01/09/2018";"13:55:34"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000601307";"25";"12";"Casa";"#NULO#";"52624,18";"01/09/2018";"13:55:34"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605031";"18";"13";"Terreno";"#NULO#";"90000,00";"25/08/2018";"13:38:49"
